"id","fqdn/ip","port","severity","finding","cve","cwe"
"clientsimulation-ie_11_winphone81","salonemploi-paysdelaloire.fonction-publique.gouv.fr/57.128.64.37","443","INFO","No connection","",""
"clientsimulation-ie_11_win10","salonemploi-paysdelaloire.fonction-publique.gouv.fr/57.128.64.37","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-edge_15_win10","salonemploi-paysdelaloire.fonction-publique.gouv.fr/57.128.64.37","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-edge_101_win10_21h2","salonemploi-paysdelaloire.fonction-publique.gouv.fr/57.128.64.37","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-edge_133_win11_23h2","salonemploi-paysdelaloire.fonction-publique.gouv.fr/57.128.64.37","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-safari_184_ios_184","salonemploi-paysdelaloire.fonction-publique.gouv.fr/57.128.64.37","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-safari_154_osx_1231","salonemploi-paysdelaloire.fonction-publique.gouv.fr/57.128.64.37","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-safari_184_osx_154","salonemploi-paysdelaloire.fonction-publique.gouv.fr/57.128.64.37","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-java_7u25","salonemploi-paysdelaloire.fonction-publique.gouv.fr/57.128.64.37","443","INFO","No connection","",""
"clientsimulation-java_80442","salonemploi-paysdelaloire.fonction-publique.gouv.fr/57.128.64.37","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-java_1102","salonemploi-paysdelaloire.fonction-publique.gouv.fr/57.128.64.37","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-java_1703","salonemploi-paysdelaloire.fonction-publique.gouv.fr/57.128.64.37","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-java_2106","salonemploi-paysdelaloire.fonction-publique.gouv.fr/57.128.64.37","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-go_1178","salonemploi-paysdelaloire.fonction-publique.gouv.fr/57.128.64.37","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-libressl_336","salonemploi-paysdelaloire.fonction-publique.gouv.fr/57.128.64.37","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-openssl_102e","salonemploi-paysdelaloire.fonction-publique.gouv.fr/57.128.64.37","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-openssl_111d","salonemploi-paysdelaloire.fonction-publique.gouv.fr/57.128.64.37","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-openssl_315","salonemploi-paysdelaloire.fonction-publique.gouv.fr/57.128.64.37","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-openssl_350","salonemploi-paysdelaloire.fonction-publique.gouv.fr/57.128.64.37","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-apple_mail_16_0","salonemploi-paysdelaloire.fonction-publique.gouv.fr/57.128.64.37","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-thunderbird_91_9","salonemploi-paysdelaloire.fonction-publique.gouv.fr/57.128.64.37","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"rating_spec","salonemploi-paysdelaloire.fonction-publique.gouv.fr/57.128.64.37","443","INFO","SSL Labs's 'SSL Server Rating Guide' (version 2009r from 2025-05-16)","",""
"rating_doc","salonemploi-paysdelaloire.fonction-publique.gouv.fr/57.128.64.37","443","INFO","https://github.com/ssllabs/research/wiki/SSL-Server-Rating-Guide","",""
"protocol_support_score","salonemploi-paysdelaloire.fonction-publique.gouv.fr/57.128.64.37","443","INFO","100","",""
"protocol_support_score_weighted","salonemploi-paysdelaloire.fonction-publique.gouv.fr/57.128.64.37","443","INFO","30","",""
"key_exchange_score","salonemploi-paysdelaloire.fonction-publique.gouv.fr/57.128.64.37","443","INFO","90","",""
"key_exchange_score_weighted","salonemploi-paysdelaloire.fonction-publique.gouv.fr/57.128.64.37","443","INFO","27","",""
"cipher_strength_score","salonemploi-paysdelaloire.fonction-publique.gouv.fr/57.128.64.37","443","INFO","90","",""
"cipher_strength_score_weighted","salonemploi-paysdelaloire.fonction-publique.gouv.fr/57.128.64.37","443","INFO","36","",""
"final_score","salonemploi-paysdelaloire.fonction-publique.gouv.fr/57.128.64.37","443","INFO","93","",""
"overall_grade","salonemploi-paysdelaloire.fonction-publique.gouv.fr/57.128.64.37","443","OK","A+","",""
