"id","fqdn/ip","port","severity","finding","cve","cwe"
"clientsimulation-edge_15_win10","www.indispo.finances.gouv.fr/193.17.19.183","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-edge_101_win10_21h2","www.indispo.finances.gouv.fr/193.17.19.183","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-edge_133_win11_23h2","www.indispo.finances.gouv.fr/193.17.19.183","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-safari_184_ios_184","www.indispo.finances.gouv.fr/193.17.19.183","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-safari_154_osx_1231","www.indispo.finances.gouv.fr/193.17.19.183","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-safari_184_osx_154","www.indispo.finances.gouv.fr/193.17.19.183","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-java_7u25","www.indispo.finances.gouv.fr/193.17.19.183","443","INFO","No connection","",""
"clientsimulation-java_80442","www.indispo.finances.gouv.fr/193.17.19.183","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-java_1102","www.indispo.finances.gouv.fr/193.17.19.183","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-java_1703","www.indispo.finances.gouv.fr/193.17.19.183","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-java_2106","www.indispo.finances.gouv.fr/193.17.19.183","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-go_1178","www.indispo.finances.gouv.fr/193.17.19.183","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-libressl_336","www.indispo.finances.gouv.fr/193.17.19.183","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-openssl_102e","www.indispo.finances.gouv.fr/193.17.19.183","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-openssl_111d","www.indispo.finances.gouv.fr/193.17.19.183","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-openssl_315","www.indispo.finances.gouv.fr/193.17.19.183","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-openssl_350","www.indispo.finances.gouv.fr/193.17.19.183","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-apple_mail_16_0","www.indispo.finances.gouv.fr/193.17.19.183","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-thunderbird_91_9","www.indispo.finances.gouv.fr/193.17.19.183","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"rating_spec","www.indispo.finances.gouv.fr/193.17.19.183","443","INFO","SSL Labs's 'SSL Server Rating Guide' (version 2009r from 2025-05-16)","",""
"rating_doc","www.indispo.finances.gouv.fr/193.17.19.183","443","INFO","https://github.com/ssllabs/research/wiki/SSL-Server-Rating-Guide","",""
"protocol_support_score","www.indispo.finances.gouv.fr/193.17.19.183","443","INFO","100","",""
"protocol_support_score_weighted","www.indispo.finances.gouv.fr/193.17.19.183","443","INFO","30","",""
"key_exchange_score","www.indispo.finances.gouv.fr/193.17.19.183","443","INFO","90","",""
"key_exchange_score_weighted","www.indispo.finances.gouv.fr/193.17.19.183","443","INFO","27","",""
"cipher_strength_score","www.indispo.finances.gouv.fr/193.17.19.183","443","INFO","90","",""
"cipher_strength_score_weighted","www.indispo.finances.gouv.fr/193.17.19.183","443","INFO","36","",""
"final_score","www.indispo.finances.gouv.fr/193.17.19.183","443","INFO","93","",""
"overall_grade","www.indispo.finances.gouv.fr/193.17.19.183","443","OK","A+","",""
