"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert","cgt.syndicat.education.gouv.fr/194.167.72.87","443","INFO","-----BEGIN CERTIFICATE-----\nMIIHqDCCBZCgAwIBAgIQGvm+M8gUQhm8+HB5andaDjANBgkqhkiG9w0BAQwFADBEMQswCQYDVQQGEwJOTDEZMBcGA1UEChMQR0VBTlQgVmVyZW5pZ2luZzEaMBgGA1UEAxMRR0VBTlQgT1YgUlNBIENBIDQwHhcNMjQxMTA3MDAwMDAwWhcNMjUxMTA3MjM1OTU5WjCBjDELMAkGA1UEBhMCRlIxFzAVBgNVBAgMDsOObGUtZGUtRnJhbmNlMT0wOwYDVQQKEzRNSU5JU1RFUkUgREUgTCdFRFVDQVRJT04gTkFUSU9OQUxFIEVUIERFIExBIEpFVU5FU1NFMSUwIwYDVQQDDBwqLnN5bmRpY2F0LmVkdWNhdGlvbi5nb3V2LmZyMIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAv+lF3xXj0/XjuKWRw/OraaGflsobheg9I+B8NSh0jmxI/Po2YPGS6WVYxDSilgBAqGK3SuMiLnquQmEat//os0gaq/H6/96d+1KoF9OSe5i3zbFnzAoApHtL7TbpUAQeVj7ShhWmr+3O2U6dV9P2MvnibWVfYXN8uuSn1jpM38fUKS26/oxh97SajRW/pTJFADnuYNfkK8MAkZpT7+aCX9g2DMVkJHZ0hQBlcYFjM3E7K0ZcSSokkp1R7PoiUP7fyf5ntQELuu7Zc4ehUuNvcqREGWHVjmLz1pbThlAQ9vCdksLgNlTGhu1GLIYEN0ienJNqd2DrxqLaSC10yI0k7QIDAQABo4IDSzCCA0cwHwYDVR0jBBgwFoAUbx01SRBsMvpZoJ68iugflb5xegwwHQYDVR0OBBYEFD+HFoug2LyPcFPC1y4hU1PKltItMA4GA1UdDwEB/wQEAwIFoDAMBgNVHRMBAf8EAjAAMB0GA1UdJQQWMBQGCCsGAQUFBwMBBggrBgEFBQcDAjBJBgNVHSAEQjBAMDQGCysGAQQBsjEBAgJPMCUwIwYIKwYBBQUHAgEWF2h0dHBzOi8vc2VjdGlnby5jb20vQ1BTMAgGBmeBDAECAjA/BgNVHR8EODA2MDSgMqAwhi5odHRwOi8vR0VBTlQuY3JsLnNlY3RpZ28uY29tL0dFQU5UT1ZSU0FDQTQuY3JsMHUGCCsGAQUFBwEBBGkwZzA6BggrBgEFBQcwAoYuaHR0cDovL0dFQU5ULmNydC5zZWN0aWdvLmNvbS9HRUFOVE9WUlNBQ0E0LmNydDApBggrBgEFBQcwAYYdaHR0cDovL0dFQU5ULm9jc3Auc2VjdGlnby5jb20wggF+BgorBgEEAdZ5AgQCBIIBbgSCAWoBaAB2AN3cyjSV1+EWBeeVMvrHn/g9HFDf2wA6FBJ2Ciysu8gqAAABkwWZ2YMAAAQDAEcwRQIhANCzPBeByD0WB8SuwVxJ3vP3q9Gi5ei9KhYfGShv92T4AiAtFUgI88p74xVYOBVpyYtjjVNbAB2mAWt2k+at+1CLKgB2AMz7D2qFcQll/pWbU87psnwi6YVcDZeNtql+VMD+TA2wAAABkwWZ2VkAAAQDAEcwRQIhAKkHb5/QrtPegBcgPFkNpGeP3diRfIEMQsj2LcZj58DAAiBrcApEdbGX+/X7wL9SoEBjOaOvRB4g6aXtd2eH8aWj5wB2ABLxTjS9U3JMhAYZw48/ehP457Vih4icbTAFhOvlhiY6AAABkwWZ2UAAAAQDAEcwRQIhAPX+yVuboR/Ka6kj6lqx5eN8cwj/iCO1j/RCzE8S3ZucAiAceQMoZBoKCxvIQ6bCMb5KAztJ/mM7pTsFRC+sXoY34jBDBgNVHREEPDA6ghwqLnN5bmRpY2F0LmVkdWNhdGlvbi5nb3V2LmZyghpzeW5kaWNhdC5lZHVjYXRpb24uZ291di5mcjANBgkqhkiG9w0BAQwFAAOCAgEAOujAzFhdBO4/64bfyXGw5hrYQdp/S5ZcqeBDzenIXKjm+aInXLzNHWdtStcy91/2QKLvjhCOT4mLZQlU8dCnusrW2jYw5L/sxjM3oFWKoFIyw2SNht4sW2pCqp+OdckD6TH9uU6/mUFqACRzREeftCIkld2d/FRDZO+RlOc/oj4GFkDz6Cl6x+fdjWcIwbWZZiFn0ioOd+F2NXgD37CxFNThLhVxbCUXTfZRmMDIQJvrzwvi4DR0ZXfkZ7eRvLOKqlUhj3Ut8vMg49Zuu7/dPe/Kpxyaell9DbUR24V4cmiS4Em+4xWAHJXPPO+GF8EwN0VQTxmKjrr5SZPIYBUcscP7SFz+7T8aCDF8JMJRBotoeYC5s+YCgJuRPoJ25GcMmWCoia8KI7LySY7ev1P6Mv6Q/Y0SpiXNvFMmHfhK6ErtN6Tfz1dHuwmp7NxtuJBi0dgVLpgH9C2fZZqkZqSqnqQlSpClUlOJuzad6KJoeSnZ/H6mpq8ivZPRj8Yuo4llCCqGsn3hod/ctSAxsZtGrJv/znIT9gkRg7WgWCIlb6KwSajnhoeQ9OdmfzROI10mI5ZrQ+irV/qHgPOOdSExg33Sc5nF/BmZYUosuZM+e/5kBvCt9xPnUjXo9SFjeexjHY4jwhQe4+MAPtkTZPTM2z0M9GO3KZtuqlV08oTF1to=\n-----END CERTIFICATE-----","",""
"cert_commonName","cgt.syndicat.education.gouv.fr/194.167.72.87","443","OK","*.syndicat.education.gouv.fr","",""
"cert_commonName_wo_SNI","cgt.syndicat.education.gouv.fr/194.167.72.87","443","INFO","*.syndicat.education.gouv.fr","",""
"cert_subjectAltName","cgt.syndicat.education.gouv.fr/194.167.72.87","443","INFO","*.syndicat.education.gouv.fr syndicat.education.gouv.fr","",""
"cert_trust","cgt.syndicat.education.gouv.fr/194.167.72.87","443","OK","Ok via SAN wildcard and CN wildcard (same w/o SNI)","",""
"cert_trust_wildcard","cgt.syndicat.education.gouv.fr/194.167.72.87","443","LOW","trust is via wildcard","",""
"cert_chain_of_trust","cgt.syndicat.education.gouv.fr/194.167.72.87","443","OK","passed.","",""
"cert_certificatePolicies_EV","cgt.syndicat.education.gouv.fr/194.167.72.87","443","INFO","no","",""
"cert_expirationStatus","cgt.syndicat.education.gouv.fr/194.167.72.87","443","HIGH","expires < 30 days (7)","",""
"cert_notBefore","cgt.syndicat.education.gouv.fr/194.167.72.87","443","INFO","2024-11-07 00:00","",""
"cert_notAfter","cgt.syndicat.education.gouv.fr/194.167.72.87","443","HIGH","2025-11-07 23:59","",""
"cert_extlifeSpan","cgt.syndicat.education.gouv.fr/194.167.72.87","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","cgt.syndicat.education.gouv.fr/194.167.72.87","443","INFO","not present","",""
"cert_crlDistributionPoints","cgt.syndicat.education.gouv.fr/194.167.72.87","443","INFO","http://GEANT.crl.sectigo.com/GEANTOVRSACA4.crl","",""
"cert_ocspURL","cgt.syndicat.education.gouv.fr/194.167.72.87","443","INFO","http://GEANT.ocsp.sectigo.com","",""
"OCSP_stapling","cgt.syndicat.education.gouv.fr/194.167.72.87","443","LOW","not offered","",""
"cert_mustStapleExtension","cgt.syndicat.education.gouv.fr/194.167.72.87","443","INFO","--","",""
"DNS_CAArecord","cgt.syndicat.education.gouv.fr/194.167.72.87","443","LOW","--","",""
"certificate_transparency","cgt.syndicat.education.gouv.fr/194.167.72.87","443","OK","yes (certificate extension)","",""
"certs_countServer","cgt.syndicat.education.gouv.fr/194.167.72.87","443","INFO","4","",""
"certs_list_ordering_problem","cgt.syndicat.education.gouv.fr/194.167.72.87","443","INFO","no","",""
"cert_caIssuers","cgt.syndicat.education.gouv.fr/194.167.72.87","443","INFO","GEANT OV RSA CA 4 (GEANT Vereniging from NL)","",""
"intermediate_cert <#1>","cgt.syndicat.education.gouv.fr/194.167.72.87","443","INFO","-----BEGIN CERTIFICATE-----\nMIIG5TCCBM2gAwIBAgIRANpDvROb0li7TdYcrMTz2+AwDQYJKoZIhvcNAQEMBQAwgYgxCzAJBgNVBAYTAlVTMRMwEQYDVQQIEwpOZXcgSmVyc2V5MRQwEgYDVQQHEwtKZXJzZXkgQ2l0eTEeMBwGA1UEChMVVGhlIFVTRVJUUlVTVCBOZXR3b3JrMS4wLAYDVQQDEyVVU0VSVHJ1c3QgUlNBIENlcnRpZmljYXRpb24gQXV0aG9yaXR5MB4XDTIwMDIxODAwMDAwMFoXDTMzMDUwMTIzNTk1OVowRDELMAkGA1UEBhMCTkwxGTAXBgNVBAoTEEdFQU5UIFZlcmVuaWdpbmcxGjAYBgNVBAMTEUdFQU5UIE9WIFJTQSBDQSA0MIICIjANBgkqhkiG9w0BAQEFAAOCAg8AMIICCgKCAgEApYhi1aEiPsg9ZKRMAw9Qr8Mthsr6R20VSfFeh7TgwtLQi6RSRLOh4or4EMG/1th8lijv7xnBMVZkTysFiPmTPiLOfvz+QwO1NwjvgY+Jrs7fSoVA/TQkXzcxu4Tl3WHi+qJmKLJVu/JOuHud6mOpLWkIbhODSzOxANJ24IGPx9h4OXDyy6/342eE6UPXCtJ8AzeumTG6Dfv5KVx24lCFTGUzHUB+j+g0lSKg/Sf1OzgCajJV9enmZ/84ydh48wPp6vbWf1H0O3Rd3LhpMSVnTqFTLKZSbQeLcx/l9DOKZfBCC9ghWxsgTqW9gQ7v3T3aIfSaVC9rnwVxO0VjmDdPFNbdoxnh0zYwf45nV1QQgpRwZJ93yWedhp4ch1a6Ajwqs+wv4mZzmBSjovtV0mKwd+CQbSToalEUP4QeJq4Udz5WNmNMI4OYP6cgrnlJ50aa0DZPlJqrKQPGL69KQQz12WgxvhCuVU70y6ZWAPopBa1ykbsttpLxADZre5cH573lIuLHdjx7NjpYIXRx2+QJURnX2qx37eZIxYXz8ggM+wXH6RDbU3V2o5DP67hXPHSAbA+p0orjAocpk2osxHKoNSE3LCjNx8WVdxnXvuQ28tKdaK69knfm3bB7xpdfsNNTPH9ElcjscWZxpeZ5Iij8lyrCG1z0vSWtSBsgSnUyG/sCAwEAAaOCAYswggGHMB8GA1UdIwQYMBaAFFN5v1qqK0rPVIDh2JvAnfKyA2bLMB0GA1UdDgQWBBRvHTVJEGwy+lmgnryK6B+VvnF6DDAOBgNVHQ8BAf8EBAMCAYYwEgYDVR0TAQH/BAgwBgEB/wIBADAdBgNVHSUEFjAUBggrBgEFBQcDAQYIKwYBBQUHAwIwOAYDVR0gBDEwLzAtBgRVHSAAMCUwIwYIKwYBBQUHAgEWF2h0dHBzOi8vc2VjdGlnby5jb20vQ1BTMFAGA1UdHwRJMEcwRaBDoEGGP2h0dHA6Ly9jcmwudXNlcnRydXN0LmNvbS9VU0VSVHJ1c3RSU0FDZXJ0aWZpY2F0aW9uQXV0aG9yaXR5LmNybDB2BggrBgEFBQcBAQRqMGgwPwYIKwYBBQUHMAKGM2h0dHA6Ly9jcnQudXNlcnRydXN0LmNvbS9VU0VSVHJ1c3RSU0FBZGRUcnVzdENBLmNydDAlBggrBgEFBQcwAYYZaHR0cDovL29jc3AudXNlcnRydXN0LmNvbTANBgkqhkiG9w0BAQwFAAOCAgEAUtlC3e0xj/1BMfPhdQhUXeLjb0xp8UE28kzWE5xDzGKbfGgnrT2Rlw5gLIx+/cNVrad//+MrpTppMlxq59AsXYZW3xRasrvkjGfNR3vt/1RAl8iI31lGhIg6dfIX5N4esLkrQeN8HiyHKH6khm4966IkVVtnxz5CgUPqEYn4eQ+4eeESrWBhAqXaiv7HRvpsdwLYekAhnrlGpioZ/CJIT2PTTxf+GHM6cuUnNqdUzfvrQgA8kt1/ASXx2od/M+c8nlJqrGz29lrJveJOSEMX0c/ts02WhsfMhkYa6XujUZLmvR1Eq08r48/EZ4l+t5L4wt0DV8VaPbsEBF1EOFpz/YS2H6mSwcFaNJbnYqqJHIvm3PLJHkFmEoLXRVrQXdCT+3wgBfgU6heCV5CYBz/YkrdWES7tiiT8sVUDqXmVlTsbiRNiyLs2bmEWWFUl76jViIJog5fongEqN3jLIGTG/mXrJT1UyymIcobnIGrbwwRVz/mpFQo0vBYIi1k2ThVh0Dx88BbF9YiP84dd8Fkn5wbE6FxXYJ287qfRTgmhePecPc73YrztapdRcsKVGkOpaTIJP/l+lAHRLZxk/dUtyN95G++bOSQqnOCpVPabUGl2E/OEyFrpIpwgu2L/WJclvd6g+ZA/iWkLSMcpnFb+uX6QBqvD6+RNxul1FaB5iHY=\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1>","cgt.syndicat.education.gouv.fr/194.167.72.87","443","INFO","37834FA5EA40FBF7B61196955962E1CA0558872435E4206653D3F620DD8E988E","",""
"intermediate_cert_notBefore <#1>","cgt.syndicat.education.gouv.fr/194.167.72.87","443","INFO","2020-02-18 00:00","",""
"intermediate_cert_notAfter <#1>","cgt.syndicat.education.gouv.fr/194.167.72.87","443","OK","2033-05-01 23:59","",""
"intermediate_cert_expiration <#1>","cgt.syndicat.education.gouv.fr/194.167.72.87","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1>","cgt.syndicat.education.gouv.fr/194.167.72.87","443","INFO","GEANT OV RSA CA 4 <-- USERTrust RSA Certification Authority","",""
"intermediate_cert <#2>","cgt.syndicat.education.gouv.fr/194.167.72.87","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFgTCCBGmgAwIBAgIQOXJEOvkit1HX02wQ3TE1lTANBgkqhkiG9w0BAQwFADB7MQswCQYDVQQGEwJHQjEbMBkGA1UECAwSR3JlYXRlciBNYW5jaGVzdGVyMRAwDgYDVQQHDAdTYWxmb3JkMRowGAYDVQQKDBFDb21vZG8gQ0EgTGltaXRlZDEhMB8GA1UEAwwYQUFBIENlcnRpZmljYXRlIFNlcnZpY2VzMB4XDTE5MDMxMjAwMDAwMFoXDTI4MTIzMTIzNTk1OVowgYgxCzAJBgNVBAYTAlVTMRMwEQYDVQQIEwpOZXcgSmVyc2V5MRQwEgYDVQQHEwtKZXJzZXkgQ2l0eTEeMBwGA1UEChMVVGhlIFVTRVJUUlVTVCBOZXR3b3JrMS4wLAYDVQQDEyVVU0VSVHJ1c3QgUlNBIENlcnRpZmljYXRpb24gQXV0aG9yaXR5MIICIjANBgkqhkiG9w0BAQEFAAOCAg8AMIICCgKCAgEAgBJlFzYOw9sIs9CsVw127c0n00ytUINh4qogTQktZAnczomfzD2p7PbPwdzx07HWezcoEStH2jnGvDoZtF+mvX2do2NCtnbyqTsrkfjib9DsFiCQCT7i6HTJGLSR1GJk23+jBvGIGGqQIjy8/hPwhxR79uQfjtTkUcYRZ0YIUcuGFFQ/vDP+fmyc/xadGL1RjjWmp2bIcmfbIWax1Jt4A8BQOujM8Ny8nkz+rwWWNR9XWrf/zvk9tyy29lTdyOcSOk2uTIq3XJq0tyA9yn8iNK5+O2hmAUTnAU5GU5szYPeUvlM3kHND8zLDU+/bqv50TmnHa4xgk97Exwzf4TKuzJM7UXiVZ4vuPVb+DNBpDxsP8yUmazNt925H+nND5X4OpWaxKXwyhGNVicQNwZNUMBkTrNN9N6frXTpsNVzbQdcS2qlJC9/YgIoJk2KOtWbPJYjNhLixP6Q5D9kCnusSTJV882sFqV4Wg8y4Z+LoE53MW4LTTLPtW//e5XOsIzstAL81VXQJSdhJWBp/kjbmUZIO8yZ9HE0XvMnsQybQv0FfQKlERPSZ51eHnlAfV1SoPv10Yy+xUGUJ5lhCLkMaTLTwJUdZ+gQek9QmRkpQgbLevni3/GcV4clXhB4PY9bpYrrWX1Uu6lzGKAgEJTm4Diup8kyXHAc/DVL17e8vgg8CAwEAAaOB8jCB7zAfBgNVHSMEGDAWgBSgEQojPpbxB+zirynvgqV/0DCktDAdBgNVHQ4EFgQUU3m/WqorSs9UgOHYm8Cd8rIDZsswDgYDVR0PAQH/BAQDAgGGMA8GA1UdEwEB/wQFMAMBAf8wEQYDVR0gBAowCDAGBgRVHSAAMEMGA1UdHwQ8MDowOKA2oDSGMmh0dHA6Ly9jcmwuY29tb2RvY2EuY29tL0FBQUNlcnRpZmljYXRlU2VydmljZXMuY3JsMDQGCCsGAQUFBwEBBCgwJjAkBggrBgEFBQcwAYYYaHR0cDovL29jc3AuY29tb2RvY2EuY29tMA0GCSqGSIb3DQEBDAUAA4IBAQAYh1HcdCE9nIrgJ7cz0C7M7PDmy14R3iJvm3WOnnL+5Nb+qh+cli3vA0p+rvSNb3I8QzvAP+u431yqqcau8vzY7qN7Q/aGNnwU4M309z/+3ri0ivCRlv79Q2R+/czSAaF9ffgZGclCKxO/WIu6pKJmBHaIkU4MiRTOok3JMrO66BQavHHxW/BBC5gACiIDEOUMsfnNkjcZ7Tvx5Dq2+UUTJnWvu6rvP3t3O9LEApE9GQDTF1w52z97GA1FzZOFli9d31kWTz9RvdVFGD/tSo7oBmF0Ixa1DVBzJ0RHfxBdiSprhTEUxOipakyAvGp4z7h/jnZymQyd/teRCBaho1+V\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#2>","cgt.syndicat.education.gouv.fr/194.167.72.87","443","INFO","68B9C761219A5B1F0131784474665DB61BBDB109E00F05CA9F74244EE5F5F52B","",""
"intermediate_cert_notBefore <#2>","cgt.syndicat.education.gouv.fr/194.167.72.87","443","INFO","2019-03-12 00:00","",""
"intermediate_cert_notAfter <#2>","cgt.syndicat.education.gouv.fr/194.167.72.87","443","OK","2028-12-31 23:59","",""
"intermediate_cert_expiration <#2>","cgt.syndicat.education.gouv.fr/194.167.72.87","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#2>","cgt.syndicat.education.gouv.fr/194.167.72.87","443","INFO","USERTrust RSA Certification Authority <-- AAA Certificate Services","",""
