"id","fqdn/ip","port","severity","finding","cve","cwe"
"DROWN_hint","www.galileo.finances.gouv.fr/143.126.249.17","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://search.censys.io/search?resource=hosts&virtual_hosts=INCLUDE&q=E7E1242F5C8E2797E50DD1FE1746F17CC78E5A374AB5786AA76E4F0972BFFC44","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM","www.galileo.finances.gouv.fr/143.126.249.17","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"LOGJAM-common_primes","www.galileo.finances.gouv.fr/143.126.249.17","443","OK","no DH key with <= TLS 1.2","CVE-2015-4000","CWE-310"
"BEAST","www.galileo.finances.gouv.fr/143.126.249.17","443","OK","not vulnerable, no SSL3 or TLS1","CVE-2011-3389","CWE-20"
"LUCKY13","www.galileo.finances.gouv.fr/143.126.249.17","443","LOW","potentially vulnerable, uses obsolete TLS CBC ciphers","CVE-2013-0169","CWE-310"
"winshock","www.galileo.finances.gouv.fr/143.126.249.17","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","www.galileo.finances.gouv.fr/143.126.249.17","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_70","www.galileo.finances.gouv.fr/143.126.249.17","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-android_81","www.galileo.finances.gouv.fr/143.126.249.17","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-android_90","www.galileo.finances.gouv.fr/143.126.249.17","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-android_X","www.galileo.finances.gouv.fr/143.126.249.17","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-android_11_12","www.galileo.finances.gouv.fr/143.126.249.17","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-android_13_14","www.galileo.finances.gouv.fr/143.126.249.17","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-android_15","www.galileo.finances.gouv.fr/143.126.249.17","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-chrome_101_win10","www.galileo.finances.gouv.fr/143.126.249.17","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-chromium_137_win11","www.galileo.finances.gouv.fr/143.126.249.17","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-firefox_100_win10","www.galileo.finances.gouv.fr/143.126.249.17","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-firefox_137_win11","www.galileo.finances.gouv.fr/143.126.249.17","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-ie_8_win7","www.galileo.finances.gouv.fr/143.126.249.17","443","INFO","No connection","",""
"clientsimulation-ie_11_win7","www.galileo.finances.gouv.fr/143.126.249.17","443","INFO","TLSv1.2 ECDHE-RSA-AES256-SHA384","",""
"clientsimulation-ie_11_win81","www.galileo.finances.gouv.fr/143.126.249.17","443","INFO","TLSv1.2 ECDHE-RSA-AES256-SHA384","",""
"clientsimulation-ie_11_winphone81","www.galileo.finances.gouv.fr/143.126.249.17","443","INFO","TLSv1.2 ECDHE-RSA-AES128-SHA256","",""
"clientsimulation-ie_11_win10","www.galileo.finances.gouv.fr/143.126.249.17","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-edge_15_win10","www.galileo.finances.gouv.fr/143.126.249.17","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-edge_101_win10_21h2","www.galileo.finances.gouv.fr/143.126.249.17","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-edge_133_win11_23h2","www.galileo.finances.gouv.fr/143.126.249.17","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-safari_184_ios_184","www.galileo.finances.gouv.fr/143.126.249.17","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-safari_154_osx_1231","www.galileo.finances.gouv.fr/143.126.249.17","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-safari_184_osx_154","www.galileo.finances.gouv.fr/143.126.249.17","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-java_7u25","www.galileo.finances.gouv.fr/143.126.249.17","443","INFO","No connection","",""
"clientsimulation-java_80442","www.galileo.finances.gouv.fr/143.126.249.17","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-java_1102","www.galileo.finances.gouv.fr/143.126.249.17","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-java_1703","www.galileo.finances.gouv.fr/143.126.249.17","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-java_2106","www.galileo.finances.gouv.fr/143.126.249.17","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-go_1178","www.galileo.finances.gouv.fr/143.126.249.17","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-libressl_336","www.galileo.finances.gouv.fr/143.126.249.17","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-openssl_102e","www.galileo.finances.gouv.fr/143.126.249.17","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-openssl_111d","www.galileo.finances.gouv.fr/143.126.249.17","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-openssl_315","www.galileo.finances.gouv.fr/143.126.249.17","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-openssl_350","www.galileo.finances.gouv.fr/143.126.249.17","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-apple_mail_16_0","www.galileo.finances.gouv.fr/143.126.249.17","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-thunderbird_91_9","www.galileo.finances.gouv.fr/143.126.249.17","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"rating_spec","www.galileo.finances.gouv.fr/143.126.249.17","443","INFO","SSL Labs's 'SSL Server Rating Guide' (version 2009r from 2025-05-16)","",""
"rating_doc","www.galileo.finances.gouv.fr/143.126.249.17","443","INFO","https://github.com/ssllabs/research/wiki/SSL-Server-Rating-Guide","",""
"protocol_support_score","www.galileo.finances.gouv.fr/143.126.249.17","443","INFO","100","",""
"protocol_support_score_weighted","www.galileo.finances.gouv.fr/143.126.249.17","443","INFO","30","",""
"key_exchange_score","www.galileo.finances.gouv.fr/143.126.249.17","443","INFO","90","",""
"key_exchange_score_weighted","www.galileo.finances.gouv.fr/143.126.249.17","443","INFO","27","",""
"cipher_strength_score","www.galileo.finances.gouv.fr/143.126.249.17","443","INFO","90","",""
"cipher_strength_score_weighted","www.galileo.finances.gouv.fr/143.126.249.17","443","INFO","36","",""
"final_score","www.galileo.finances.gouv.fr/143.126.249.17","443","INFO","93","",""
"overall_grade","www.galileo.finances.gouv.fr/143.126.249.17","443","OK","A+","",""
