"id","fqdn/ip","port","severity","finding","cve","cwe"
"clientsimulation-edge_15_win10","www.immobilier-etat.gouv.fr/5.144.143.172","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_101_win10_21h2","www.immobilier-etat.gouv.fr/5.144.143.172","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-edge_133_win11_23h2","www.immobilier-etat.gouv.fr/5.144.143.172","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-safari_184_ios_184","www.immobilier-etat.gouv.fr/5.144.143.172","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-safari_154_osx_1231","www.immobilier-etat.gouv.fr/5.144.143.172","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-safari_184_osx_154","www.immobilier-etat.gouv.fr/5.144.143.172","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-java_7u25","www.immobilier-etat.gouv.fr/5.144.143.172","443","INFO","No connection","",""
"clientsimulation-java_80442","www.immobilier-etat.gouv.fr/5.144.143.172","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-java_1102","www.immobilier-etat.gouv.fr/5.144.143.172","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-java_1703","www.immobilier-etat.gouv.fr/5.144.143.172","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-java_2106","www.immobilier-etat.gouv.fr/5.144.143.172","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-go_1178","www.immobilier-etat.gouv.fr/5.144.143.172","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-libressl_336","www.immobilier-etat.gouv.fr/5.144.143.172","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-openssl_102e","www.immobilier-etat.gouv.fr/5.144.143.172","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_111d","www.immobilier-etat.gouv.fr/5.144.143.172","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-openssl_315","www.immobilier-etat.gouv.fr/5.144.143.172","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-openssl_350","www.immobilier-etat.gouv.fr/5.144.143.172","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-apple_mail_16_0","www.immobilier-etat.gouv.fr/5.144.143.172","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-thunderbird_91_9","www.immobilier-etat.gouv.fr/5.144.143.172","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"rating_spec","www.immobilier-etat.gouv.fr/5.144.143.172","443","INFO","SSL Labs's 'SSL Server Rating Guide' (version 2009q from 2020-01-30)","",""
"rating_doc","www.immobilier-etat.gouv.fr/5.144.143.172","443","INFO","https://github.com/ssllabs/research/wiki/SSL-Server-Rating-Guide","",""
"protocol_support_score","www.immobilier-etat.gouv.fr/5.144.143.172","443","INFO","100","",""
"protocol_support_score_weighted","www.immobilier-etat.gouv.fr/5.144.143.172","443","INFO","30","",""
"key_exchange_score","www.immobilier-etat.gouv.fr/5.144.143.172","443","INFO","90","",""
"key_exchange_score_weighted","www.immobilier-etat.gouv.fr/5.144.143.172","443","INFO","27","",""
"cipher_strength_score","www.immobilier-etat.gouv.fr/5.144.143.172","443","INFO","60","",""
"cipher_strength_score_weighted","www.immobilier-etat.gouv.fr/5.144.143.172","443","INFO","24","",""
"final_score","www.immobilier-etat.gouv.fr/5.144.143.172","443","INFO","81","",""
"overall_grade","www.immobilier-etat.gouv.fr/5.144.143.172","443","OK","A+","",""
